CODIGO CAPITULO,CAPITULO,CODIGO SUBCAPITULO,SUBCAPITULO,CODIGO ITEM,ITEM,UNIDAD,Vr MANO DE OBRA,TOTAL
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.03,ENTIBADOS EN MADERA TIPO 2 PARA EXCAVACIONES 1 A 7 USOS,M2,17925.31,58828.84
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.04,LOCALIZACION Y REPLANTEO LOTES Y ESTRUCTURAS DE ACUEDUCTO ( CARTERAS Y PLANOS),M2,5623.98,6308.88
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.05,LOCALIZACION Y REPLANTEO PARA RED DE ACUEDUCTO (INCLUYE CARTERAS Y PLANOS),ML,211.23,800.6
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.06,RELLENO ARENA DE PEÑA  COMPACTADO CON PLANCHA VIBRADORA,M3,11757.39,114144.14
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.07,RELLENO ARENA DE RIO  COMPACTADO CON PLANCHA VIBRADORA,M3,11757.39,140961.93
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.08,RELLENO BASE GRANULAR  COMPACTADO CON PLANCHA VIBRADORA,M3,12277.60,98606.72
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.09,RELLENO CON MATERIAL SELECCIONADO PROVENIENTE DE EXCAVACIÓN COMPACTADO CON PLANCHA VIBRADORA,M3,22739.98,27067.35
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.10,RELLENO GRAVILLA  COMPACTADO CON PLANCHA VIBRADORA,M3,14733.13,129592.46
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.11,RELLENO SUBBASE GRANULAR  COMPACTADO CON PLANCHA VIBRADORA,M3,12277.60,79455.3
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.12,"SUMINISTRO E INSTALACIÓN DE TUBERÍA BIAXIAL D=3"" RDE 46 PR 160 PSI",ML,6752.68,27667.97
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.13,"SUMINISTRO E INSTALACIÓN DE TUBERÍA BIAXIAL D=4"" RDE 46 PR 160 PSI",ML,6752.68,39673.67
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.14,"SUMINISTRO E INSTALACIÓN DE TUBERÍA BIAXIAL D=6"" RDE 46 PR 160 PSI",ML,6752.68,78008.12
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.15,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC D = 3/4""  RDE 21 E.L",ML,1964.37,6376.62
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.16,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC PRESIÓN D = ½""  RDE 13.5",ML,805.39,3939.15
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.17,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC PRESIÓN D = ½""  RDE 9",ML,805.39,5246.14
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.18,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC PRESIÓN D = 1 1/2""  RDE 21 E.L",ML,2946.56,17064.34
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.19,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC PRESIÓN D = 1 1/4""  RDE 21 E.L",ML,2946.56,13583.38
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.20,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC PRESIÓN D = 1""  RDE 13.5",ML,2553.68,10580.63
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.21,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC PRESIÓN D = 1""  RDE 21 E.L",ML,2553.68,12021.25
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.22,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC PRESIÓN D = 2""  RDE 21 E.L",ML,2946.56,24083.36
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.23,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC PRESIÓN D = 3/4""  RDE 11",ML,1964.42,7323.97
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.24,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 10""  RDE 21 UNIÓN MECANICA",ML,5319.52,231573.58
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.25,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 10""  RDE 26 UNIÓN MECANICA",ML,5320.18,194742.37
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.26,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 2 1/2""  RDE 26 UNIÓN MECANICA",ML,1227.74,14981.34
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.27,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 2""  RDE 26 UNIÓN MECANICA",ML,1227.74,10462.07
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.28,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 2½""  RDE 21 UNIÓN MECANICA",ML,1964.37,17728.79
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.29,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 3""  RDE 21 UNIÓN MECANICA",ML,1964.37,42770.42
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.30,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 3""  RDE 26 UNIÓN MECANICA",ML,1227.74,20900.9
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.31,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 3""  RDE 32.5 UNIÓN MECANICA",ML,1227.74,17491.55
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.32,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 4""  RDE 21 UNIÓN MECANICA",ML,1227.74,40104.28
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.33,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 4""  RDE 26 UNIÓN MECANICA",ML,1227.74,33690.88
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.34,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 4""  RDE 32.5 UNIÓN MECANICA",ML,1227.74,26758.63
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.35,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 6""  RDE 21 UNIÓN MECANICA",ML,3273.95,88180.94
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.36,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 6""  RDE 26 UNIÓN MECANICA",ML,3273.95,72849.89
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.37,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 6""  RDE 32.5 UNIÓN MECANICA",ML,3273.95,60068.24
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.38,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 8""  RDE 21 UNIÓN MECANICA",ML,3273.95,147001.76
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.39,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 8""  RDE 26 UNIÓN MECANICA",ML,3273.95,121542.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.40,"SUMINISTRO E INSTALACIÓN TUBERÍA  PVC.  D = 8""  RDE 32.5 UNIÓN MECANICA",ML,3273.95,99829.46
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.41,"SUMINISTRO E INSTALACION TUBERIA PVC D=12"" RDE 21 UNION MECANICA",ML,2523.77,318941.27
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.42,"SUMINISTRO E INSTALACION TUBERIA PVC D=16"" RDE 21 UNION MECANICA",ML,5852.31,520969.32
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.43,"SUMINISTRO E INSTALACION TUBERIA PVC D=2"" RDE 21 UNION MECANICA",ML,4861.94,16369.26
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.44,"SUMINISTRO E INSTALACION TUBERIA PVC D=3"" RDE 11 UNION MECANICA",ML,1350.54,62547.1
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.45,"SUMINISTRO E INSTALACION TUBERIA PVC D=3"" RDE 13.5 UNION MECANICA",ML,1272.95,45202.69
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.46,"SUMINISTRO E INSTALACION TUBERIA PVC D=3"" RDE 9 UNION MECANICA",ML,5402.15,30840.5
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.47,"SUMINISTRO E INSTALACION TUBERIA PVC D=4"" RDE 11 UNION MECANICA",ML,1350.54,101380.23
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.48,"SUMINISTRO E INSTALACION TUBERIA PVC D=4"" RDE 13.5 UNION MECANICA",ML,1350.54,71613.78
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.49,"SUMINISTRO E INSTALACION TUBERIA PVC D=4"" RDE 9 UNION MECANICA",ML,20258.06,62361.18
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.50,"SUMINISTRO E INSTALACION TUBERIA PVC D=6"" RDE 11 UNION MECANICA",ML,3601.43,225603.68
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.51,"SUMINISTRO E INSTALACION TUBERIA PVC D=6"" RDE 13.5 UNION MECANICA",ML,3601.43,173889.08
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.52,"SUMINISTRO E INSTALACION TUBERIA PVC D=6"" RDE 9 UNION MECANICA",ML,3601.43,264971.33
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.53,"SUMINISTRO E INSTALACION TUBERIA PVC D=8"" RDE 11 UNION MECANICA",ML,3601.43,367885.84
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.01,TUBERIA PVC- ACUEDUCTO,2.01.54,"SUMINISTRO E INSTALACION TUBERIA PVC D=8"" RDE 13.5 UNION MECANICA",ML,3601.43,292113.65
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.02,TUBERÍA POLIETILENO PE 100 - ACUEDUCTO,2.02.01,SUMINISTRO E INSTALACIÓN TUBERÍA PN 10 DIAMETRO 110 mm,ML,8103.23,46850.1
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.02,TUBERÍA POLIETILENO PE 100 - ACUEDUCTO,2.02.02,SUMINISTRO E INSTALACIÓN TUBERÍA PN 10 DIAMETRO 160 mm,ML,10264.08,90483.57
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.02,TUBERÍA POLIETILENO PE 100 - ACUEDUCTO,2.02.03,SUMINISTRO E INSTALACIÓN TUBERÍA PN 10 DIAMETRO 200 mm,ML,16206.45,139890.66
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.02,TUBERÍA POLIETILENO PE 100 - ACUEDUCTO,2.02.04,SUMINISTRO E INSTALACIÓN TUBERÍA PN 10 DIAMETRO 63 mm,ML,5321.12,19364.14
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.02,TUBERÍA POLIETILENO PE 100 - ACUEDUCTO,2.02.05,SUMINISTRO E INSTALACIÓN TUBERÍA PN 10 DIAMETRO 90 mm,ML,5402.15,32156.32
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.02,TUBERÍA POLIETILENO PE 100 - ACUEDUCTO,2.02.06,SUMINISTRO E INSTALACIÓN TUBERÍA PN 16 DIAMETRO 110 mm,ML,8600.29,61175.31
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.02,TUBERÍA POLIETILENO PE 100 - ACUEDUCTO,2.02.07,SUMINISTRO E INSTALACIÓN TUBERÍA PN 16 DIAMETRO 160 mm,ML,10264.08,128190.12
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.02,TUBERÍA POLIETILENO PE 100 - ACUEDUCTO,2.02.08,SUMINISTRO E INSTALACIÓN TUBERÍA PN 16 DIAMETRO 200 mm,ML,16206.45,204193.71
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.02,TUBERÍA POLIETILENO PE 100 - ACUEDUCTO,2.02.09,SUMINISTRO E INSTALACIÓN TUBERÍA PN 16 DIAMETRO 63 mm,ML,5321.12,25086.64
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.02,TUBERÍA POLIETILENO PE 100 - ACUEDUCTO,2.02.10,SUMINISTRO E INSTALACIÓN TUBERÍA PN 16 DIAMETRO 90 mm,ML,5402.15,40881.82
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.03,TUBERIA HG- ACUEDUCTO,2.03.01,"SUMINISTRO E INSTALACIÓN DE TUBERÍA H.G. D=1 1/2""",ML,8643.44,39515.16
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.03,TUBERIA HG- ACUEDUCTO,2.03.02,"SUMINISTRO E INSTALACIÓN DE TUBERÍA H.G. D=2 1/2""",ML,19447.74,95351.76
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.03,TUBERIA HG- ACUEDUCTO,2.03.03,"SUMNSTRO E INSTALACIÓN DE TUBERÍA H.G. D=2""",ML,18907.52,54011.17
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.03,TUBERIA HG- ACUEDUCTO,2.03.04,"SUMINISTRO E INSTALACIÓN DE TUBERÍA H.G. D=3""",ML,21608.60,85680.99
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.03,TUBERIA HG- ACUEDUCTO,2.03.05,"SUMINISTRO E INSTALACIÓN DE TUBERÍA H.G. D=4""",ML,27010.75,99040.64
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.03,TUBERIA HG- ACUEDUCTO,2.03.06,"SUMINISTRO E INSTALACIÓN DE TUBERÍA H.G. D=6""",ML,20258.06,600827.38
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.01,"ARENA PARA LECHO FILTRANTE (CANTO RODADO, % SILICE >99, CE = (0.7 - 0.9), % SOLUBILIDAD HCI < 4%, COEFICIENTE UNIF. = (2 - 3.5)).",UND,34103.77,597572.4
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.02,"CODO PVC DE 90° PRESIÓN SOLDAR DIÁMETRO 1/2""",UND,270.11,1167.89
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.03,"CODO PVC DE 90° PRESIÓN SOLDAR DIÁMETRO 3/4""",UND,270.11,1323.29
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.04,"CODO PVC GRAN RADIO 11 1/4° RDE 21 D=10""",UND,10804.30,753947.96
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.05,"CODO PVC GRAN RADIO 11 1/4° RDE 21 D=12""",UND,6752.68,1272989.78
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.06,"CODO PVC GRAN RADIO 11 1/4° RDE 21 D=4""",UND,6752.68,83199.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.07,"CODO PVC GRAN RADIO 11 1/4° RDE 21 D=6""",UND,6752.68,180007.35
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.08,"CODO PVC GRAN RADIO 11 1/4° RDE 21 D=8""",UND,6752.68,359412.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.09,"CODO PVC GRAN RADIO 22 1/2° RDE 21 D=10""",UND,6752.68,927754.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.10,"CODO PVC GRAN RADIO 22 1/2° RDE 21 D=12""",UND,6752.68,1267160.52
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.11,"CODO PVC GRAN RADIO 22 1/2° RDE 21 D=2""",UND,6752.68,33190.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.12,"CODO PVC GRAN RADIO 22 1/2° RDE 21 D=3""",UND,6752.68,51179.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.13,"CODO PVC GRAN RADIO 22 1/2° RDE 21 D=4""",UND,6752.68,85920.68
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.14,"CODO PVC GRAN RADIO 22 1/2° RDE 21 D=6""",UND,6752.68,204145.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.15,"CODO PVC GRAN RADIO 22 1/2° RDE 21 D=8""",UND,6752.68,415105.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.16,"CODO PVC GRAN RADIO 45° RDE 21 D=10""",UND,6752.68,1156439.52
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.17,"CODO PVC GRAN RADIO 45° RDE 21 D=12""",UND,6752.68,1588850.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.18,"CODO PVC GRAN RADIO 45° RDE 21 D=2 1/2""",UND,6752.68,36412.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.19,"CODO PVC GRAN RADIO 45° RDE 21 D=2""",UND,6752.68,33970.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.20,"CODO PVC GRAN RADIO 45° RDE 21 D=3""",UND,6752.68,52081.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.21,"CODO PVC GRAN RADIO 45° RDE 21 D=4""",UND,6752.68,125849.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.22,"CODO PVC GRAN RADIO 45° RDE 21 D=6""",UND,6752.68,254406.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.23,"CODO PVC GRAN RADIO 45° RDE 21 D=8""",UND,6752.68,541150.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.24,"CODO PVC GRAN RADIO 6°   D =   10""",UND,6752.68,468147.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.25,"CODO PVC GRAN RADIO 6°   D =   12""",UND,6752.68,619298.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.26,"CODO PVC GRAN RADIO 6°   D =   8""",UND,6752.68,225687.52
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.27,"CODO PVC GRAN RADIO 90° RDE 21 D=10""",UND,6752.68,1763835.52
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.28,"CODO PVC GRAN RADIO 90° RDE 21 D=12""",UND,6752.68,2349935.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.29,"CODO PVC GRAN RADIO 90° RDE 21 D=2 1/2""",UND,6752.68,43914.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.30,"CODO PVC GRAN RADIO 90° RDE 21 D=2""",UND,6752.68,38359.69
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.31,"CODO PVC GRAN RADIO 90° RDE 21 D=3""",UND,6752.68,75718.68
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.32,"CODO PVC GRAN RADIO 90° RDE 21 D=4""",UND,10804.30,140853.39
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.33,"CODO PVC GRAN RADIO 90° RDE 21 D=6""",UND,10804.30,354592.46
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.34,"CODO PVC GRAN RADIO 90° RDE 21 D=8""",UND,10804.30,841136.78
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.35,"CODO PVC RADIO CORTO 90°   D =   3""",UND,4051.61,126562.92
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.36,"CODO PVC RADIO CORTO 90°   D =   4""",UND,6752.68,214736.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.37,"CODO PVC RADIO CORTO 90°   D =   6""",UND,6752.68,389300.63
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.38,"CODO PVC RADIO CORTO 90°   D =   8""",UND,6752.68,751944.02
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.39,"COLLAR PVC DE DERIVACIÓN DE 2 1/2 "" * 1/2""",UND,4502.69,14183.62
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.40,"COLLAR PVC DE DERIVACIÓN DE 2 1/2""*3/4""",UND,4502.69,13782.31
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.41,"COLLAR PVC DE DERIVACIÓN DE 2""*1/2""",UND,4502.69,15027.82
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.42,"COLLAR PVC DE DERIVACIÓN DE 2""*3/4""",UND,4502.69,12510.82
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.43,"COLLAR PVC DE DERIVACIÓN DE 3""*1/2""",UND,4502.69,18142.49
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.44,"COLLAR PVC DE DERIVACIÓN DE 3""*3/4""",UND,4502.69,21394.48
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.45,"COLLAR PVC DE DERIVACIÓN DE 4""*1/2""",UND,4502.69,21652.82
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.46,"COLLAR PVC DE DERIVACIÓN DE 4""*3/4""",UND,4502.69,21977.82
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.47,"COLLAR PVC DE DERIVACIÓN DE 6""*1/2""",UND,4502.69,26452.82
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.48,"COLLAR PVC DE DERIVACIÓN DE 6""*3/4""",UND,4502.69,24740.82
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.49,"COLLAR PVC DE DERIVACIÓN DE 8"" * 1""",UND,4502.69,57109.82
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.50,"CONEXIONES DOMICILIARIAS PVC 1/2"", INCLUYE CAJA Y MEDIDOR",UND,30911.60,309563.22
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.51,GRAVAS PARA LECHO FILTRANTE ( 16- 25 MM) DE CANTO RODADO.,M3,34103.77,575354.41
2,SANEAMIENTO BASICO Y MEDIO AMBIENTE,2.04,ACCESORIOS- ACUEDUCTO,2.04.52,GRAVAS PARA LECHO FILTRANTE ( 3- 5 MM) DE CANTO RODADO.,M3,34103.77,575354.41
